company,employment_type,schedule_type,min_salary,max_salary,currency,city,min_experience,max_experience,clean_key_skills,clean_title
народный банк казахстана,full time,not specified,175000.0,300000.0,rub,алматы,3,6.0,"['умение работать с большими объемами дать', ' работа с большим объемом информация', ' статистический анализ', ' расчет провизия', ' скоринговая модель']",senior data scientist управления портфельного анализа кредитных риск
ц ай-теко,full time, remote work,200000.0,200000.0,rub,not specified,3,6.0,"['sql', ' nifi', ' spark', ' python', ' data vault 2.0', ' etl', ' airflow', ' scala', ' postgresql']",data engineer удалённо
pricewaterhousecoopers,full time,not specified,150000.0,127500.0,rub,город алматы,6,100.0,"['sql', ' tableau', ' big data', ' power bi', ' qlikview']",manager / senior manager to data & analytics department
"ннотех, группа компаний",full time,not specified,150000.0,150000.0,rub,not specified,1,3.0,"['hive', ' hadoop', ' git', ' python', ' scala']",data engineer направления разработки витрин дать
transparent hiring,full time,not specified,150000.0,127500.0,rub,not specified,6,100.0,"['sap mm', ' ariba', ' procurement', ' logistics', ' sap mdg', ' sap s/4hana', ' english', ' английский — c1 — продвинутый']",data engineer relocation to germany
"пао втб, технологический блок",full time,not specified,150000.0,127500.0,rub,москва,6,100.0,"['python', ' sql', ' математическая статистика', ' hadoop', ' математическое моделирование', ' spark', ' ml']",senior data scientist разработка моделей для казначейства и рыночных риск
pepsico,full time,not specified,150000.0,150000.0,rub,москва,1,3.0,"['azure', ' sql', ' airflow', ' kubernetes', ' docker', ' rdbms', ' python', ' data engineer', ' ecomm', ' databases', ' английский — b2 — средне-продвинутый']",ecommerce data engineer
e-book applications,full time,not specified,5000.0,6000.0,usd,not specified,6,100.0,"['architecture', ' python', ' sql', ' java', ' machine learning', ' data science', ' data analysis', ' deep learning', ' big data', ' team management', ' fluent english', ' nosql', ' ml', ' administrating skills', ' английский — c1 — продвинутый']",gcp data architect/team lead
нтеллектдиалог,part time, remote work,100000.0,250000.0,rub,not specified,1,3.0,"['data scientis', ' ml', ' машинное обучение', ' machine learning']","data scientist,  ml удаленно"
нтеллектдиалог,part time, remote work,100000.0,250000.0,rub,not specified,1,3.0,"['data scientis', ' ml', ' машинное обучение', ' machine learning']","data scientist,  ml удаленно"
сбер. data science,full time,not specified,150000.0,150000.0,rub,not specified,1,3.0,"['python', ' sql']",junior data scientist
газпромбанк,full time,not specified,150000.0,150000.0,rub,not specified,1,3.0,"['python', ' sql', ' ml', ' ds']",data scientist junior
"лента, федеральная розничная сеть, it",full time, remote work,100000.0,240000.0,rub,not specified,1,3.0,"['python', ' sql', ' английский язык']",data scientist
группа самолет,full time, remote work,100000.0,240000.0,rub,not specified,1,3.0,"['python', ' sql', ' математическая статистика', ' big data', ' hadoop']",data scientist
банк хоум кредит,full time,not specified,150000.0,150000.0,rub,москва,1,3.0,"['ml', ' python', ' sql', ' математический анализ', ' математическое моделирование', ' теория вероятность', ' линейная алгебра', ' big data', ' data scientist', ' мониторинг модель', ' моделирование']",data scientist управление скоринга и биг дата
«росбанк»,full time, remote work,100000.0,240000.0,rub,not specified,1,3.0,"['python', ' sas', ' sql', ' r']",data scientist
стандартпроект,full time,not specified,150000.0,150000.0,rub,москва,1,3.0,"['python', ' sql', ' ml', ' machine learning', ' машинное обучение']",data scientist / ml-разработчик
"vk, одноклассники",full time, flexible schedule,60000.0,280000.0,rub,not specified,1,3.0,"['python', ' machine learning', ' sql', ' scala', ' hadoop', ' spark']","data scientist / machine learning engineer команда рекомендаций и машинного обучения,  вконтакте"
kpmg,full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['java', ' python', ' data mining', ' scala', ' c++', ' data science', ' nlp', ' английский — c1 — продвинутый']","senior consultant,  data scientist,  technology group"
"пао втб, подразделения поддержки и контроля",full time,not specified,150000.0,150000.0,rub,not specified,1,3.0,"['оценка риск', ' ms powerpoint', ' статистический анализ', ' управление риск', ' математическое моделирование', ' pd', ' lgd', ' ead', ' sql', ' портфельные риска', ' кредитные риска']",junior data scientist сопровождение процесса разработки и использования модель
сбер. data science,full time,not specified,150000.0,150000.0,rub,not specified,1,3.0,"['python', ' sql']",junior data scientist
нгосстрах,full time, remote work,100000.0,240000.0,rub,not specified,1,3.0,"['python', ' linux', ' spark', ' английский язык', ' sql', ' big data']",data scientist
к сбнтек,internship full time,not specified,85000.0,240000.0,rub,москва,0,0.0,"['деловая переписка', ' грамотная речь', ' административная поддержка руководитель', ' делопроизводство', ' организаторские навыка']",программист-стажер data scientist/python
псб (промсвязьбанк),full time,not specified,150000.0,150000.0,rub,москва,1,3.0,"['sql', ' python', ' pandas', ' spark', ' машинное обучение', ' моделирование']",data scientist
сбер для экспертов,full time,not specified,150000.0,150000.0,rub,not specified,1,3.0,"['ml-модель', ' kaggle', ' сберспасибо', ' мфт', ' sql', ' python', ' машинное обучение', ' data analysis', ' big data', ' data']",data scientist в команду лояльности сберспасибо
народный банк казахстана,full time,not specified,175000.0,300000.0,rub,алматы,3,6.0,"['умение работать с большими объемами дать', ' работа с большим объемом информация', ' статистический анализ', ' расчет провизия', ' скоринговая модель']",senior data scientist управления портфельного анализа кредитных риск
